     0	0.000000e+00	0.000000e+00
1.000000e-02	-1.047269e-14	1.911365e-06
2.000000e-02	-2.229669e-14	7.643749e-06
3.000000e-02	-3.412069e-14	1.719207e-05
4.000000e-02	-4.493120e-14	3.054775e-05
5.000000e-02	-5.810652e-14	4.769894e-05
6.000000e-02	-6.942378e-14	6.863051e-05
7.000000e-02	-8.090995e-14	9.332414e-05
8.000000e-02	-9.239612e-14	1.217583e-04
9.000000e-02	-1.042201e-13	1.539084e-04
1.000000e-01	-1.146928e-13	1.897467e-04
1.100000e-01	-1.268546e-13	2.292439e-04
1.200000e-01	-1.390165e-13	2.723670e-04
1.300000e-01	-1.501648e-13	3.190802e-04
1.400000e-01	-1.618199e-13	3.693446e-04
1.500000e-01	-1.716169e-13	4.231189e-04
1.600000e-01	-1.847922e-13	4.803590e-04
1.700000e-01	-1.957717e-13	5.410182e-04
1.800000e-01	-2.079335e-13	6.050474e-04
1.900000e-01	-2.187440e-13	6.723949e-04
2.000000e-01	-2.307369e-13	7.430067e-04
2.100000e-01	-2.422231e-13	8.168262e-04
2.200000e-01	-2.543849e-13	8.937948e-04
2.300000e-01	-2.660400e-13	9.738385e-04
2.400000e-01	-2.787086e-13	1.056844e-03
2.500000e-01	-2.896880e-13	1.142781e-03
2.600000e-01	-3.010053e-13	1.231580e-03
2.700000e-01	-3.119847e-13	1.323169e-03
2.800000e-01	-3.241465e-13	1.417474e-03
2.900000e-01	-3.352949e-13	1.514419e-03
3.000000e-01	-3.471189e-13	1.613928e-03
3.100000e-01	-3.582672e-13	1.715921e-03
3.200000e-01	-3.702601e-13	1.820319e-03
3.300000e-01	-3.810707e-13	1.927040e-03
3.400000e-01	-3.928947e-13	2.036001e-03
3.500000e-01	-4.057322e-13	2.147119e-03
3.600000e-01	-4.163738e-13	2.260308e-03
3.700000e-01	-4.283667e-13	2.375482e-03
3.800000e-01	-4.401907e-13	2.492556e-03
3.900000e-01	-4.523525e-13	2.611441e-03
4.000000e-01	-4.638387e-13	2.732049e-03
4.100000e-01	-4.751559e-13	2.854291e-03
4.200000e-01	-4.871488e-13	2.978078e-03
4.300000e-01	-4.982972e-13	3.103319e-03
4.400000e-01	-5.109658e-13	3.229924e-03
4.500000e-01	-5.222830e-13	3.357801e-03
4.600000e-01	-5.354583e-13	3.486858e-03
4.700000e-01	-5.462688e-13	3.617001e-03
4.800000e-01	-5.574172e-13	3.748137e-03
4.900000e-01	-5.697479e-13	3.880171e-03
5.000000e-01	-5.807274e-13	4.013007e-03
5.100000e-01	-5.923825e-13	4.146547e-03
5.200000e-01	-6.048821e-13	4.280695e-03
5.300000e-01	-6.170439e-13	4.415351e-03
5.400000e-01	-6.280234e-13	4.550415e-03
5.500000e-01	-6.403541e-13	4.685786e-03
5.600000e-01	-6.528538e-13	4.821359e-03
5.700000e-01	-6.629886e-13	4.957030e-03
5.800000e-01	-6.751505e-13	5.092690e-03
5.900000e-01	-6.869745e-13	5.228226e-03
6.000000e-01	-6.986295e-13	5.363516e-03
6.100000e-01	-7.106225e-13	5.498426e-03
6.200000e-01	-7.227843e-13	5.632797e-03
6.300000e-01	-7.332570e-13	5.766423e-03
6.400000e-01	-7.450810e-13	5.898991e-03
6.500000e-01	-7.570739e-13	6.029926e-03
6.600000e-01	-7.678844e-13	6.157822e-03
6.700000e-01	-7.805530e-13	6.277306e-03
6.800000e-01	-7.908568e-13	6.319089e-03
6.900000e-01	-8.030186e-13	6.627596e-03
7.000000e-01	-8.138291e-13	6.721646e-03
7.100000e-01	-8.256531e-13	6.841046e-03
7.200000e-01	-8.368014e-13	6.964073e-03
7.300000e-01	-8.484565e-13	7.087513e-03
7.400000e-01	-8.594360e-13	7.210280e-03
7.500000e-01	-8.705843e-13	7.331627e-03
7.600000e-01	-8.819016e-13	7.450140e-03
7.700000e-01	-8.940634e-13	7.558116e-03
7.800000e-01	-9.055496e-13	7.865469e-03
7.900000e-01	-9.163601e-13	7.855889e-03
8.000000e-01	-9.273395e-13	8.000845e-03
8.100000e-01	-9.389946e-13	7.958943e-03
8.200000e-01	-9.501429e-13	8.150751e-03
8.300000e-01	-9.619669e-13	8.296261e-03
8.400000e-01	-9.729464e-13	8.552961e-03
8.500000e-01	-9.844325e-13	8.307263e-03
8.600000e-01	-9.971011e-13	8.513764e-03
8.700000e-01	-1.007743e-12	8.649841e-03
8.800000e-01	-1.019060e-12	8.800207e-03
8.900000e-01	-1.031222e-12	1.104605e-02
9.000000e-01	-1.043215e-12	8.991581e-03
9.100000e-01	-1.053687e-12	9.092203e-03
9.200000e-01	-1.066187e-12	9.201416e-03
9.300000e-01	-1.077335e-12	9.478372e-03
9.400000e-01	-1.088990e-12	9.242300e-03
9.500000e-01	-1.101659e-12	9.300845e-03
9.600000e-01	-1.112976e-12	9.362427e-03
9.700000e-01	-1.125138e-12	9.427633e-03
9.800000e-01	-1.136455e-12	9.443530e-03
9.900000e-01	-1.147942e-12	9.496996e-03
1.000000e+00	-1.160610e-12	9.533897e-03
