     1	4.257577e-02	5.006354e-02
     2	4.859558e-02	5.071900e-02
     5	1.614834e-02	1.637927e-02
    10	1.334865e-02	1.448527e-02
    20	1.299897e-02	1.441039e-02
    50	1.296496e-02	1.443443e-02
   100	1.296527e-02	1.444273e-02
   200	1.296599e-02	1.444560e-02
   500	1.296631e-02	1.444655e-02
  1000	1.296636e-02	1.444669e-02
